transaction_id,date,store_name,customer_name,customer_email,product_name,category,quantity,unit_price,total_price,payment_method
TX1415,2025-07-15,Horizon - Miami Beach,Aiden Thomas,aidenthomas20@hotmail.com,Jamaican Blue Mountain,Single Origin,5,49.99,249.95,Debit Card
TX1383,2025-09-13,Horizon - St. Pete Central,Diana Hall,diana.hall43@gmail.com,French Press (32 oz),Equipment,2,29.99,59.98,Mobile Pay
TX1281,2025-07-11,Horizon - Jax Riverside,Tina Baker,tina.baker62@gmail.com,Espresso Classico,Blend,3,14.49,43.47,Cash
TX1238,2025-09-22,Horizon - Downtown Tampa,Zara Jones,zara_jones37@outlook.com,Espresso Classico,Blend,1,14.49,14.49,Credit Card
TX1399,07/04/2025,Horizon - Clearwater,Caleb Sanchez,caleb.sanchez93@gmail.com,Jamaican Blue Mountain,Single Origin,5,49.99,249.95,Debit Card
TX1341,2025-09-07,Horizon - Clearwater,Mason Smith,masonsmith18@hotmail.com,Costa Rica Tarrazu,Single Origin,2,16.49,32.98,Cash
TX1304,2025-05-23,Horizon - Downtown Tampa,Gavin Anderson,gavinanderson83@hotmail.com,French Roast,Blend,2,13.49,26.98,Mobile Pay
TX1429,01/04/2025,Horizon - Miami Beach,Julia Moore,juliamoore81@icloud.com,French Press (32 oz),Equipment,2,29.99,59.98,Debit Card
TX1168,2025-02-16,Horizon - Clearwater,David Robinson,david.robinson66@hotmail.com,Decaf Colombian,Decaf,5,14.99,74.95,Mobile Pay
TX1373,2025-07-05,Horizon - Clearwater,Aiden Hernandez,aiden.hernandez3@yahoo.com,Horizon Tumbler (16 oz),Merchandise,2,22.0,44.0,Credit Card
TX1336,2025-04-19,Horizon - Downtown Tampa,Julia Taylor,juliataylor70@hotmail.com,Nitro Cold Brew,Ready-to-Drink,2,21.99,43.98,Debit Card
TX1176,2025-06-26,Horizon - Sarasota Bay,Holly Lee,hollylee54@hotmail.com,Guatemala Antigua,Single Origin,3,15.49,46.47,Mobile Pay
TX1297,2025-02-16,Horizon - Hyde Park,Vince Campbell,vince.campbell33@yahoo.com,Decaf Colombian,Decaf,3,14.99,44.97,Credit Card
TX1211,2025-09-07,Horizon - Orlando Mills,Julia Hernandez,julia_hernandez37@yahoo.com,Costa Rica Tarrazu,Single Origin,3,16.49,49.47,Credit Card
TX1457,2025-12-31,Horizon - Sarasota Bay,Zara Harris,zara_harris70@yahoo.com,Chai Latte Mix,Tea & Other,2,10.99,21.98,Debit Card
TX1381,2025-02-26,Horizon - Clearwater,Nora Lewis,,Decaf House Blend,Decaf,2,12.99,25.98,Debit Card
TX1394,2025-05-12,Horizon - Downtown Tampa,Xavier Anderson,xavieranderson92@gmail.com,Ethiopian Yirgacheffe,Single Origin,2,16.99,33.98,Credit Card
TX1119,2025-11-25,Horizon - Clearwater,Xavier Scott,xavier.scott92@icloud.com,Burr Grinder,Equipment,1,59.99,59.99,Debit Card
TX1392,2025-09-26,Horizon - Clearwater,Yosef Scott,yosef.scott79@outlook.com,Espresso Classico,Blend,4,14.49,57.96,Credit Card
TX1433,2025-12-28,Horizon - Jax Riverside,Bella Hill,bella_hill34@icloud.com,Caramel Pecan,Flavored,5,14.49,72.45,Debit Card
TX1411,2025-05-19,Horizon - Downtown Tampa,Diana Adams,diana.adams9@hotmail.com,Chai Latte Mix,Tea & Other,3,10.99,32.97,Cash
TX1419,2025-02-10,Horizon - Clearwater,Iris Allen,irisallen61@outlook.com,Costa Rica Tarrazu,Single Origin,4,16.49,65.96,Debit Card
TX1011,2025-05-15,Horizon - Orlando Mills,Gavin Miller,gavinmiller39@icloud.com,Cold Brew Concentrate,Ready-to-Drink,2,18.99,37.98,Debit Card
TX1331,2025-04-10,Horizon - Hyde Park,Leo Nelson,leonelson7@icloud.com,Decaf Colombian,Decaf,5,14.99,74.95,Credit Card
TX1486,08/01/2025,Horizon - Orlando Mills,Tyler White,tylerwhite22@hotmail.com,Java Estate,Single Origin,5,15.99,79.95,Credit Card
TX1228,2025-12-04,Horizon - Jax Riverside,Noah King,noahking66@yahoo.com,Horizon Tumbler (16 oz),Merchandise,4,22.0,88.0,Credit Card
TX1216,2025-11-12,Horizon - Orlando Mills,Noah Wilson,noah.wilson73@outlook.com,Chocolate Raspberry,Flavored,3,13.99,41.97,Debit Card
TX1178,2025-07-09,Horizon - Hyde Park,Ivan Campbell,ivan.campbell7@outlook.com,French Roast,Blend,5,13.49,67.45,Credit Card
TX1243,2025-07-21,Horizon - St. Pete Central,Uma Lewis,uma_lewis30@gmail.com,Brazil Santos,Single Origin,2,13.99,27.98,Credit Card
TX1068,2025-10-09,Horizon - Orlando Mills,Sam Lewis,samlewis63@gmail.com,Ethiopian Yirgacheffe,Single Origin,5,16.99,84.95,Debit Card
TX1494,2025-09-06,Horizon - Downtown Tampa,Bella Martinez,bella.martinez79@hotmail.com,Costa Rica Tarrazu,Single Origin,4,16.49,65.96,Mobile Pay
TX1350,2025-01-04,Horizon - Hyde Park,Holly Smith,holly_smith84@yahoo.com,Matcha Powder,Tea & Other,3,24.99,74.97,Credit Card
TX1214,2025-10-06,Horizon - St. Pete Central,Ivan Carter,ivan.carter98@hotmail.com,Chocolate Raspberry,Flavored,2,13.99,27.98,Credit Card
TX1151,2025-10-26,Horizon - Jax Riverside,Vince Hall,vincehall4@icloud.com,Decaf House Blend,Decaf,3,12.99,38.97,Debit Card
TX1012,2025-01-01,Horizon - St. Pete Central,Fiona Johnson,fiona.johnson47@outlook.com,Java Estate,Single Origin,1,15.99,15.99,Credit Card
TX1322,2025-11-13,Horizon - Clearwater,Julia Carter,juliacarter2@gmail.com,Chai Latte Mix,Tea & Other,3,10.99,32.97,Debit Card
TX1267,2025-05-18,Horizon - Downtown Tampa,Jack Carter,jackcarter86@gmail.com,Sumatra Mandheling,Single Origin,3,15.99,47.97,Mobile Pay
TX1459,2025-03-12,Horizon - Sarasota Bay,Diana Hall,dianahall55@icloud.com,Costa Rica Tarrazu,Single Origin,4,16.49,65.96,Mobile Pay
TX1078,2025-12-08,Horizon - Downtown Tampa,Diana Jackson,dianajackson70@yahoo.com,Sumatra Mandheling,Single Origin,4,15.99,63.96,Cash
TX1255,2025-01-01,Horizon - St. Pete Central,Nora Gonzalez,nora.gonzalez44@yahoo.com,Aeropress,Equipment,3,39.99,119.97,Debit Card
TX1076,2025-02-20,Horizon - Hyde Park,Caleb Hernandez,calebhernandez39@gmail.com,Colombian Supremo,Single Origin,3,14.99,44.97,Cash
TX1357,2025-07-22,Horizon - Sarasota Bay,Luna Gonzalez,lunagonzalez2@gmail.com,Aeropress,Equipment,1,39.99,39.99,Cash
TX1058,2025-02-03,Horizon - Sarasota Bay,Fiona Jones,fionajones81@gmail.com,Guatemala Antigua,Single Origin,2,15.49,30.98,Cash
TX1435,11/12/2025,Horizon - Sarasota Bay,Aiden Williams,aiden_williams45@icloud.com,Pour-Over Kit,Equipment,2,34.99,69.98,Debit Card
TX1085,2025-10-15,Horizon - St. Pete Central,Nora Anderson,noraanderson9@hotmail.com,Aeropress,Equipment,3,39.99,119.97,Credit Card
TX1056,2025-07-04,Horizon - Orlando Mills,Tina Smith,tinasmith69@yahoo.com,Hawaiian Kona,Single Origin,1,29.99,29.99,Cash
TX1040,2025-05-07,Horizon - Jax Riverside,Yosef Roberts,yosefroberts63@yahoo.com,Hawaiian Kona,Single Origin,4,29.99,119.96,Cash
TX1148,2025-11-16,Horizon - Hyde Park,Iris Miller,iris_miller48@outlook.com,Chocolate Raspberry,Flavored,3,13.99,41.97,Debit Card
TX1092,2025-02-25,Horizon - Clearwater,Gavin Anderson,gavinanderson6@icloud.com,Jamaican Blue Mountain,Single Origin,4,49.99,199.96,Credit Card
TX1201,2025-07-29,Horizon - Clearwater,Iris Green,iris_green31@outlook.com,Chai Latte Mix,Tea & Other,2,10.99,21.98,Mobile Pay
TX1488,2025-12-21,Horizon - Orlando Mills,Noah Martinez,noahmartinez35@icloud.com,Decaf Colombian,Decaf,4,14.99,59.96,Debit Card
TX1045,2025-08-21,Horizon - St. Pete Central,Victor Carter,victor_carter36@hotmail.com,Hawaiian Kona,Single Origin,1,29.99,29.99,Credit Card
TX1235,2025-10-23,Horizon - Hyde Park,Fiona Robinson,fionarobinson47@gmail.com,Decaf House Blend,Decaf,5,12.99,64.95,Debit Card
TX1097,2025-03-04,Horizon - Sarasota Bay,Wendy Nelson,wendy_nelson93@gmail.com,Jamaican Blue Mountain,Single Origin,5,49.99,249.95,Credit Card
TX1034,2025-07-29,Horizon - St. Pete Central,Zara Hall,zara_hall71@yahoo.com,Brazil Santos,Single Origin,4,13.99,55.96,Mobile Pay
TX1355,2025-05-27,Horizon - Downtown Tampa,Yosef Lopez,yoseflopez64@hotmail.com,Ethiopian Yirgacheffe,Single Origin,2,16.99,33.98,Cash
TX1345,2025-11-04,Horizon - Orlando Mills,Luna Roberts,luna.roberts80@icloud.com,Hawaiian Kona,Single Origin,2,29.99,59.98,Cash
TX1410,09/05/2025,Horizon - Orlando Mills,Tyler Hall,tylerhall3@hotmail.com,Caramel Pecan,Flavored,5,14.49,72.45,Debit Card
TX1189,2025-12-21,Horizon - Clearwater,Rachel Williams,rachel.williams88@outlook.com,Gooseneck Kettle,Equipment,5,N/A,N/A,Credit Card
TX1487,2025-03-22,Horizon - Downtown Tampa,Fiona Garcia,fiona.garcia1@yahoo.com,Aeropress,Equipment,1,39.99,39.99,Cash
TX1430,2025-01-17,Horizon - Jax Riverside,Victor Garcia,victor.garcia14@hotmail.com,Costa Rica Tarrazu,Single Origin,2,16.49,32.98,Debit Card
TX1150,2025-11-12,Horizon - Jax Riverside,Luna Perez,lunaperez66@icloud.com,Decaf House Blend,Decaf,5,12.99,64.95,Credit Card
TX1422,2025-01-22,Horizon - Miami Beach,Holly Wright,holly_wright95@gmail.com,Chocolate Raspberry,Flavored,4,13.99,55.96,Credit Card
TX1348,2025-09-25,Horizon - Sarasota Bay,Xavier Williams,xavierwilliams68@hotmail.com,Java Estate,Single Origin,4,15.99,63.96,Mobile Pay
TX1273,2025-12-22,Horizon - Sarasota Bay,Carol Sanchez,,Colombian Supremo,Single Origin,4,14.99,59.96,Cash
TX1461,2025-02-27,Horizon - Clearwater,Tyler Garcia,tyler.garcia94@icloud.com,Burr Grinder,Equipment,3,59.99,179.97,Credit Card
TX1241,2025-09-09,Horizon - Downtown Tampa,Jack Rivera,jack_rivera12@gmail.com,Aeropress,Equipment,2,39.99,79.98,Mobile Pay
TX1063,2025-10-19,Horizon - Jax Riverside,Caleb Davis,caleb_davis89@outlook.com,Matcha Powder,Tea & Other,4,24.99,99.96,Mobile Pay
TX1425,2025-04-14,Horizon - Clearwater,Frank Taylor,frank_taylor89@yahoo.com,Matcha Powder,Tea & Other,1,24.99,24.99,Mobile Pay
TX1270,2025-11-18,Horizon - Orlando Mills,Mason Taylor,mason_taylor94@gmail.com,Sumatra Mandheling,Single Origin,4,15.99,63.96,Cash
TX1257,2025-11-24,Horizon - Clearwater,Priya Lee,priya.lee91@icloud.com,Matcha Powder,Tea & Other,5,24.99,124.95,Debit Card
TX1249,2025-12-16,Horizon - Sarasota Bay,Leo Thompson,leo.thompson24@outlook.com,Hawaiian Kona,Single Origin,4,29.99,119.96,Credit Card
TX1232,2025-03-21,Horizon - St. Pete Central,Zara Nguyen,zaranguyen98@gmail.com,Jamaican Blue Mountain,Single Origin,4,49.99,199.96,Debit Card
TX1177,2025-03-15,Horizon - Clearwater,David Scott,david_scott54@icloud.com,Vanilla Hazelnut,Flavored,2,13.99,27.98,Cash
TX1191,2025-03-13,Horizon - Hyde Park,Gavin Mitchell,gavin_mitchell7@gmail.com,House Blend,Blend,2,11.99,23.98,Cash
TX1033,2025-10-03,Horizon - Miami Beach,Xavier Ramirez,xavier.ramirez86@outlook.com,Cold Brew Concentrate,Ready-to-Drink,3,18.99,56.97,Credit Card
TX1028,2025-01-21,Horizon - St. Pete Central,Noah Baker,noah.baker86@gmail.com,Morning Sunrise Blend,Blend,5,12.99,64.95,Mobile Pay
TX1142,2025-10-07,Horizon - Jax Riverside,Priya Martin,priya_martin32@hotmail.com,Jamaican Blue Mountain,Single Origin,4,49.99,199.96,Credit Card
TX1217,2025-05-17,Horizon - Hyde Park,Iris Carter,iris_carter8@outlook.com,Burr Grinder,Equipment,2,59.99,119.98,Debit Card
TX1349,2025-12-23,Horizon - Hyde Park,Bella Rodriguez,bella_rodriguez62@yahoo.com,Aeropress,Equipment,-1,39.99,-39.99,Mobile Pay
TX1258,12/19/2025,Horizon - Jax Riverside,Iris Lopez,irislopez1@icloud.com,French Roast,Blend,5,13.49,67.45,Cash
TX1137,2025-10-10,Horizon - Orlando Mills,Nora Garcia,nora.garcia40@hotmail.com,Matcha Powder,Tea & Other,4,24.99,99.96,Mobile Pay
TX1181,08/27/2025,Horizon - Hyde Park,Vince Walker,vince_walker27@outlook.com,Espresso Classico,Blend,4,14.49,57.96,Debit Card
TX1165,2025-12-18,Horizon - Jax Riverside,Tyler Davis,tylerdavis38@outlook.com,Cold Brew Concentrate,Ready-to-Drink,2,18.99,37.98,Debit Card
TX1116,2025-11-02,Horizon - Sarasota Bay,Jack Hernandez,jack.hernandez89@icloud.com,Pour-Over Kit,Equipment,2,34.99,69.98,Credit Card
TX1390,2025-08-28,Horizon - Jax Riverside,Mason Scott,mason.scott9@icloud.com,Guatemala Antigua,Single Origin,4,15.49,61.96,Cash
TX1382,2025-02-22,Horizon - Jax Riverside,Rachel Rodriguez,rachelrodriguez57@gmail.com,Java Estate,Single Origin,1,15.99,15.99,Mobile Pay
TX1450,2025-06-28,Horizon - Orlando Mills,Gavin Miller,gavin_miller92@gmail.com,Espresso Classico,Blend,5,14.49,72.45,Cash
TX1108,2025-10-16,Horizon - Clearwater,Sofia Torres,sofiatorres82@icloud.com,Espresso Classico,Blend,3,14.49,43.47,Credit Card
TX1360,2025-08-24,Horizon - Downtown Tampa,Ethan Davis,ethan_davis9@hotmail.com,Nitro Cold Brew,Ready-to-Drink,2,21.99,43.98,Debit Card
TX1447,2025-12-20,Horizon - Clearwater,Nora Thompson,nora_thompson43@yahoo.com,Matcha Powder,Tea & Other,5,24.99,124.95,Mobile Pay
TX1298,05/29/2025,Horizon - St. Pete Central,Sofia Lee,sofia_lee95@gmail.com,Kenya AA,Single Origin,1,17.99,17.99,Debit Card
TX1499,2025-09-11,Horizon - Miami Beach,Frank Scott,frank.scott89@hotmail.com,Brazil Santos,Single Origin,2,13.99,27.98,Debit Card
TX1378,2025-03-11,Horizon - St. Pete Central,Sam Walker,samwalker2@hotmail.com,Horizon Mug (12 oz),Merchandise,4,14.0,56.0,Mobile Pay
TX1245,2025-12-23,Horizon - Downtown Tampa,Noah Lee,noah.lee12@yahoo.com,Morning Sunrise Blend,Blend,4,12.99,51.96,Cash
TX1333,2025-06-06,Horizon - Orlando Mills,Kyle Torres,kyle_torres41@hotmail.com,Costa Rica Tarrazu,Single Origin,1,16.49,16.49,Debit Card
TX1059,2025-08-02,Horizon - Miami Beach,Yosef King,yosef_king58@hotmail.com,Jamaican Blue Mountain,Single Origin,5,49.99,249.95,Cash
TX1277,2025-09-16,Horizon - Sarasota Bay,Oscar Davis,oscardavis4@yahoo.com,Morning Sunrise Blend,Blend,4,12.99,51.96,Debit Card
TX1123,2025-05-03,Horizon - Sarasota Bay,Oscar Flores,oscar_flores9@gmail.com,French Press (32 oz),Equipment,4,29.99,119.96,Credit Card
TX1496,2025-06-01,Horizon - Orlando Mills,Oscar Flores,oscar.flores74@icloud.com,Burr Grinder,Equipment,2,59.99,119.98,Mobile Pay
TX1071,2025-01-02,Horizon - Jax Riverside,Vince Martin,vincemartin75@hotmail.com,Burr Grinder,Equipment,2,59.99,119.98,Mobile Pay
TX1105,2025-02-28,Horizon - Sarasota Bay,Bob Lee,bob.lee80@hotmail.com,French Press (32 oz),Equipment,3,29.99,89.97,Credit Card
TX1397,2025-12-12,Horizon - Clearwater,Tyler Nelson,tyler_nelson14@yahoo.com,Pour-Over Kit,Equipment,2,34.99,69.98,Cash
TX1364,2025-10-22,Horizon - Jax Riverside,Fiona Lopez,fionalopez36@hotmail.com,Java Estate,Single Origin,5,15.99,79.95,Mobile Pay
TX1288,2025-04-01,Horizon - St. Pete Central,Oscar Brown,oscar.brown58@outlook.com,Brazil Santos,Single Origin,2,13.99,27.98,Debit Card
TX1035,2025-06-04,Horizon - Sarasota Bay,Julia Smith,julia_smith37@yahoo.com,House Blend,Blend,5,11.99,59.95,Cash
TX1361,2025-10-02,Horizon - Downtown Tampa,Tyler Taylor,tyler.taylor37@gmail.com,French Roast,Blend,3,13.49,40.47,Debit Card
TX1287,2025-01-28,Horizon - Orlando Mills,Iris Gonzalez,iris_gonzalez53@icloud.com,Gooseneck Kettle,Equipment,4,44.99,179.96,Debit Card
TX1332,2025-06-19,Horizon - St. Pete Central,Iris Nelson,irisnelson31@gmail.com,Jamaican Blue Mountain,Single Origin,5,49.99,249.95,Debit Card
TX1090,2025-11-02,Horizon - Downtown Tampa,Rachel Martinez,rachel.martinez70@outlook.com,Pour-Over Kit,Equipment,2,34.99,69.98,Credit Card
TX1469,2025-12-14,Horizon - St. Pete Central,Holly Baker,holly.baker13@icloud.com,Nitro Cold Brew,Ready-to-Drink,3,21.99,65.97,Mobile Pay
TX1473,2025-11-28,Horizon - Orlando Mills,Henry Hall,henry.hall33@outlook.com,Decaf Colombian,Decaf,1,14.99,14.99,Cash
TX1021,2025-09-29,Horizon - Orlando Mills,David Allen,david.allen24@gmail.com,Cold Brew Concentrate,Ready-to-Drink,1,18.99,18.99,Debit Card
TX1317,2025-12-17,Horizon - St. Pete Central,Julia Brown,julia.brown96@outlook.com,Brazil Santos,Single Origin,5,13.99,69.95,Mobile Pay
TX1239,2025-11-15,Horizon - Miami Beach,Diana White,dianawhite64@yahoo.com,Horizon Tumbler (16 oz),Merchandise,5,22.0,110.0,Debit Card
TX1188,2025-01-29,Horizon - Downtown Tampa,Tyler Hernandez,tyler.hernandez64@hotmail.com,Nitro Cold Brew,Ready-to-Drink,3,21.99,65.97,Credit Card
TX1197,05/07/2025,Horizon - Clearwater,Mason Flores,mason.flores59@gmail.com,Guatemala Antigua,Single Origin,3,15.49,46.47,Mobile Pay
TX1057,2025-09-09,Horizon - Hyde Park,Alice Torres,alice_torres61@hotmail.com,Decaf Colombian,Decaf,3,14.99,44.97,Credit Card
TX1027,2025-08-15,Horizon - Sarasota Bay,Julia Smith,julia.smith10@yahoo.com,Chocolate Raspberry,Flavored,1,13.99,13.99,Debit Card
TX1455,2025-10-19,Horizon - Jax Riverside,Bella Rivera,bella_rivera12@icloud.com,Ethiopian Yirgacheffe,Single Origin,5,16.99,84.95,Mobile Pay
TX1187,2025-07-11,Horizon - Sarasota Bay,Diana Torres,diana.torres90@yahoo.com,Jamaican Blue Mountain,Single Origin,1,49.99,49.99,Credit Card
TX1346,2025-07-13,Horizon - Sarasota Bay,Iris Miller,iris.miller26@icloud.com,Burr Grinder,Equipment,5,59.99,299.95,Debit Card
TX1466,2025-09-06,Horizon - Orlando Mills,Holly Williams,holly_williams11@yahoo.com,Cold Brew Concentrate,Ready-to-Drink,2,18.99,37.98,Mobile Pay
TX1264,2025-10-11,Horizon - Jax Riverside,Reed Jackson,reed_jackson31@gmail.com,Colombian Supremo,Single Origin,4,14.99,59.96,Mobile Pay
TX1029,2025-05-02,Horizon - Orlando Mills,Leo Clark,leo.clark23@outlook.com,Pour-Over Kit,Equipment,4,34.99,139.96,Debit Card
TX1478,2025-02-05,Horizon - Miami Beach,Alice Harris,aliceharris62@gmail.com,Caramel Pecan,Flavored,5,14.49,72.45,Cash
TX1377,2025-06-27,Horizon - Clearwater,Ivan Anderson,,Morning Sunrise Blend,Blend,4,12.99,51.96,Cash
TX1172,2025-08-26,Horizon - Sarasota Bay,Ivan Harris,,Morning Sunrise Blend,Blend,2,12.99,25.98,Credit Card
TX1451,2025-11-14,Horizon - Miami Beach,Julia Hernandez,julia_hernandez50@gmail.com,Espresso Classico,Blend,2,14.49,28.98,Mobile Pay
TX1318,2025-11-28,Horizon - St. Pete Central,Xena Nguyen,xenanguyen95@icloud.com,Brazil Santos,Single Origin,2,13.99,27.98,Debit Card
TX1042,08/04/2025,Horizon - Sarasota Bay,Yosef Nguyen,yosefnguyen3@icloud.com,French Roast,Blend,4,13.49,53.96,Cash
TX1351,2025-10-02,Horizon - Sarasota Bay,Kyle White,kylewhite36@hotmail.com,Horizon Mug (12 oz),Merchandise,2,14.0,28.0,Mobile Pay
TX1404,2025-10-17,Horizon - Orlando Mills,Uma Allen,umaallen29@yahoo.com,Colombian Supremo,Single Origin,4,14.99,59.96,Credit Card
TX1107,2025-11-27,Horizon - Orlando Mills,Paul Miller,paul.miller33@yahoo.com,Costa Rica Tarrazu,Single Origin,5,16.49,82.45,Credit Card
TX1407,2025-12-17,Horizon - Hyde Park,Henry Nelson,henry_nelson55@outlook.com,Morning Sunrise Blend,Blend,2,12.99,25.98,Credit Card
TX1295,2025-02-23,Horizon - Hyde Park,Sam Davis,sam.davis64@yahoo.com,Cold Brew Concentrate,Ready-to-Drink,2,18.99,37.98,Debit Card
TX1278,06/26/2025,Horizon - Orlando Mills,Quinn Mitchell,quinnmitchell12@outlook.com,Ethiopian Yirgacheffe,Single Origin,4,16.99,67.96,Debit Card
TX1314,2025-12-30,Horizon - Sarasota Bay,Sofia Mitchell,sofiamitchell37@hotmail.com,Pour-Over Kit,Equipment,1,34.99,34.99,Credit Card
TX1485,2025-07-25,Horizon - St. Pete Central,Henry Baker,henrybaker70@yahoo.com,Espresso Classico,Blend,2,14.49,28.98,Debit Card
TX1358,2025-04-10,Horizon - Clearwater,Zara Torres,zara.torres34@yahoo.com,House Blend,Blend,5,11.99,59.95,Credit Card
TX1139,2025-01-29,Horizon - Hyde Park,Holly Martinez,holly_martinez22@yahoo.com,Espresso Classico,Blend,2,14.49,28.98,Cash
TX1386,2025-01-27,Horizon - Miami Beach,Henry Thomas,henrythomas56@outlook.com,Ethiopian Yirgacheffe,Single Origin,2,16.99,33.98,Credit Card
TX1219,2025-09-21,Horizon - Jax Riverside,Tyler White,tyler_white63@outlook.com,Caramel Pecan,Flavored,1,14.49,14.49,Credit Card
TX1152,2025-11-19,Horizon - Sarasota Bay,Jack Baker,jack.baker5@icloud.com,Matcha Powder,Tea & Other,1,24.99,24.99,Mobile Pay
TX1017,2025-07-30,Horizon - Clearwater,Vince Brown,vincebrown84@gmail.com,Colombian Supremo,Single Origin,4,14.99,59.96,Credit Card
TX1272,2025-05-27,Horizon - St. Pete Central,Aiden Taylor,aiden_taylor84@hotmail.com,Caramel Pecan,Flavored,5,14.49,72.45,Debit Card
TX1171,2025-10-04,Horizon - Orlando Mills,Priya Thompson,priya.thompson23@icloud.com,French Roast,Blend,5,13.49,67.45,Debit Card
TX1354,11/04/2025,Horizon - Sarasota Bay,Frank Jones,frank_jones29@outlook.com,Sumatra Mandheling,Single Origin,5,15.99,79.95,Mobile Pay
TX1458,2025-08-02,Horizon - Orlando Mills,Sam Nelson,sam.nelson18@gmail.com,Sumatra Mandheling,Single Origin,1,15.99,15.99,Mobile Pay
TX1198,2025-06-18,Horizon - Clearwater,Victor Ramirez,victorramirez77@yahoo.com,Jamaican Blue Mountain,Single Origin,3,49.99,149.97,Debit Card
TX1037,2025-01-13,Horizon - Downtown Tampa,Paul Walker,paulwalker99@gmail.com,Decaf Colombian,Decaf,4,14.99,59.96,Debit Card
